,genero_musical,comida_favorita,filme_favorito,esporte_favorito,time,religiao,tem_filhos,idade,destino
5230,3.0,4.0,5.0,3.0,3.0,4.0,1.0,60.0,Shopping
5231,1.0,4.0,5.0,1.0,2.0,4.0,1.0,18.0,Bar
5232,5.0,5.0,0.0,0.0,3.0,5.0,0.0,27.0,Bar
5233,1.0,3.0,5.0,1.0,3.0,4.0,0.0,54.0,Museu
5234,5.0,1.0,4.0,2.0,4.0,5.0,0.0,36.0,Parque
5235,6.0,1.0,6.0,1.0,1.0,3.0,1.0,19.0,Estádio
5236,3.0,1.0,6.0,1.0,4.0,3.0,1.0,58.0,Shopping
5237,4.0,2.0,1.0,2.0,2.0,0.0,0.0,35.0,Bar
5238,5.0,3.0,1.0,1.0,3.0,5.0,1.0,44.0,Cinema
5239,2.0,3.0,0.0,4.0,0.0,2.0,0.0,54.0,Bar
5240,3.0,5.0,7.0,4.0,3.0,5.0,1.0,50.0,Bar
5241,3.0,2.0,7.0,3.0,3.0,2.0,1.0,24.0,Shopping
5242,5.0,1.0,2.0,1.0,4.0,3.0,1.0,31.0,Shopping
5243,1.0,2.0,3.0,1.0,1.0,3.0,0.0,32.0,Bar
5244,1.0,1.0,6.0,1.0,0.0,0.0,0.0,59.0,Shopping
5245,4.0,5.0,1.0,4.0,0.0,5.0,0.0,31.0,Bar
5246,6.0,1.0,1.0,0.0,4.0,2.0,1.0,50.0,Biblioteca
5247,2.0,5.0,4.0,0.0,2.0,5.0,1.0,26.0,Parque
5248,5.0,0.0,4.0,4.0,4.0,2.0,1.0,15.0,Estádio
5249,1.0,5.0,2.0,0.0,0.0,0.0,1.0,58.0,Shopping
5250,0.0,2.0,7.0,2.0,1.0,5.0,0.0,19.0,Museu
5251,2.0,1.0,7.0,4.0,4.0,4.0,0.0,18.0,Bar
5252,3.0,2.0,2.0,1.0,3.0,4.0,1.0,34.0,Cinema
5253,1.0,5.0,4.0,4.0,1.0,3.0,0.0,41.0,Bar
5254,5.0,3.0,2.0,4.0,1.0,4.0,0.0,59.0,Shopping
5255,4.0,4.0,1.0,4.0,0.0,5.0,1.0,19.0,Estádio
5256,3.0,4.0,3.0,4.0,3.0,2.0,1.0,47.0,Estádio
5257,2.0,2.0,3.0,0.0,0.0,5.0,1.0,40.0,Bar
5258,6.0,4.0,1.0,0.0,1.0,1.0,0.0,47.0,Bar
5259,0.0,2.0,4.0,1.0,3.0,0.0,0.0,37.0,Bar
5260,3.0,1.0,6.0,2.0,4.0,0.0,0.0,50.0,Cinema
5261,5.0,1.0,1.0,2.0,2.0,1.0,0.0,54.0,Bar
5262,0.0,0.0,1.0,2.0,0.0,2.0,1.0,33.0,Shopping
5263,6.0,5.0,7.0,1.0,1.0,4.0,0.0,43.0,Bar
5264,2.0,3.0,0.0,1.0,1.0,3.0,1.0,32.0,Estádio
5265,0.0,3.0,6.0,2.0,3.0,4.0,1.0,53.0,Parque
5266,6.0,5.0,2.0,3.0,0.0,1.0,1.0,34.0,Estádio
5267,4.0,3.0,4.0,3.0,4.0,1.0,1.0,40.0,Shopping
5268,5.0,1.0,5.0,0.0,2.0,4.0,1.0,44.0,Shopping
5269,2.0,1.0,1.0,1.0,4.0,2.0,0.0,60.0,Shopping
5270,6.0,5.0,3.0,0.0,4.0,3.0,1.0,30.0,Parque
5271,0.0,0.0,4.0,4.0,2.0,0.0,0.0,26.0,Shopping
5272,1.0,1.0,0.0,4.0,2.0,0.0,1.0,26.0,Shopping
5273,2.0,0.0,0.0,2.0,3.0,5.0,1.0,35.0,Cinema
5274,0.0,2.0,4.0,1.0,3.0,3.0,1.0,18.0,Bar
5275,0.0,4.0,5.0,1.0,2.0,5.0,0.0,48.0,Museu
5276,5.0,0.0,0.0,0.0,0.0,4.0,0.0,58.0,Shopping
5277,5.0,5.0,5.0,2.0,4.0,1.0,1.0,15.0,Estádio
5278,1.0,0.0,2.0,4.0,3.0,0.0,0.0,21.0,Jogos
5279,3.0,3.0,1.0,4.0,1.0,3.0,1.0,55.0,Shopping
5280,6.0,1.0,4.0,2.0,4.0,1.0,0.0,16.0,Cinema
5281,2.0,0.0,4.0,0.0,3.0,4.0,1.0,60.0,Shopping
5282,4.0,5.0,1.0,1.0,0.0,0.0,1.0,15.0,Estádio
5283,4.0,2.0,2.0,4.0,3.0,0.0,0.0,26.0,Cinema
5284,1.0,0.0,6.0,1.0,4.0,2.0,0.0,28.0,Shopping
5285,0.0,5.0,0.0,3.0,1.0,4.0,0.0,35.0,Biblioteca
5286,3.0,4.0,7.0,3.0,3.0,5.0,0.0,55.0,Museu
5287,3.0,0.0,7.0,3.0,1.0,2.0,0.0,26.0,Biblioteca
5288,5.0,1.0,7.0,1.0,2.0,2.0,0.0,58.0,Shopping
5289,6.0,0.0,4.0,0.0,3.0,1.0,0.0,20.0,Shopping
5290,5.0,0.0,3.0,3.0,3.0,3.0,1.0,22.0,Shopping
5291,3.0,5.0,6.0,4.0,2.0,4.0,1.0,32.0,Shopping
5292,1.0,5.0,1.0,3.0,1.0,1.0,1.0,39.0,Cinema
5293,0.0,0.0,0.0,3.0,3.0,4.0,1.0,19.0,Shopping
5294,6.0,3.0,6.0,0.0,1.0,0.0,1.0,37.0,Bar
5295,4.0,5.0,6.0,4.0,3.0,5.0,1.0,37.0,Parque
5296,5.0,0.0,5.0,3.0,1.0,0.0,1.0,22.0,Shopping
5297,6.0,0.0,0.0,1.0,2.0,3.0,1.0,37.0,Shopping
5298,3.0,1.0,4.0,0.0,3.0,0.0,0.0,30.0,Parque
5299,0.0,1.0,7.0,1.0,1.0,5.0,1.0,29.0,Bar
5300,2.0,2.0,7.0,0.0,3.0,1.0,0.0,55.0,Cinema
5301,2.0,4.0,1.0,4.0,1.0,2.0,1.0,36.0,Shopping
5302,5.0,5.0,3.0,1.0,4.0,4.0,0.0,38.0,Estádio
5303,4.0,0.0,1.0,3.0,2.0,1.0,1.0,30.0,Shopping
5304,3.0,5.0,1.0,3.0,1.0,3.0,1.0,60.0,Shopping
5305,4.0,3.0,1.0,4.0,3.0,4.0,0.0,49.0,Museu
5306,6.0,5.0,1.0,1.0,4.0,1.0,0.0,34.0,Shopping
5307,1.0,1.0,4.0,3.0,1.0,5.0,0.0,38.0,Jogos
5308,0.0,4.0,0.0,4.0,4.0,0.0,0.0,58.0,Shopping
5309,0.0,2.0,7.0,2.0,0.0,3.0,0.0,23.0,Shopping
5310,3.0,5.0,0.0,4.0,0.0,5.0,0.0,27.0,Jogos
5311,1.0,1.0,5.0,1.0,2.0,1.0,1.0,54.0,Shopping
5312,6.0,4.0,3.0,2.0,2.0,3.0,0.0,20.0,Cinema
5313,0.0,5.0,1.0,3.0,3.0,4.0,0.0,42.0,Cinema
5314,3.0,4.0,5.0,1.0,1.0,4.0,1.0,38.0,Bar
5315,6.0,3.0,0.0,3.0,2.0,5.0,1.0,54.0,Shopping
5316,1.0,3.0,6.0,3.0,2.0,5.0,1.0,42.0,Estádio
5317,6.0,3.0,0.0,1.0,0.0,0.0,0.0,26.0,Biblioteca
5318,6.0,3.0,0.0,3.0,4.0,0.0,0.0,57.0,Shopping
5319,6.0,5.0,7.0,4.0,2.0,5.0,1.0,16.0,Estádio
5320,0.0,4.0,2.0,2.0,4.0,2.0,1.0,49.0,Bar
5321,2.0,5.0,1.0,4.0,1.0,2.0,1.0,30.0,Shopping
5322,2.0,2.0,5.0,1.0,0.0,0.0,1.0,32.0,Shopping
5323,5.0,5.0,3.0,4.0,1.0,2.0,1.0,52.0,Shopping
5324,2.0,3.0,3.0,2.0,4.0,4.0,1.0,32.0,Bar
5325,0.0,3.0,4.0,1.0,3.0,5.0,0.0,31.0,Museu
5326,4.0,4.0,4.0,1.0,4.0,1.0,1.0,38.0,Bar
5327,6.0,0.0,7.0,3.0,1.0,5.0,0.0,50.0,Museu
5328,4.0,4.0,3.0,4.0,0.0,1.0,0.0,51.0,Bar
5329,4.0,3.0,5.0,1.0,4.0,5.0,0.0,49.0,Museu
5330,6.0,4.0,4.0,1.0,0.0,5.0,1.0,47.0,Shopping
5331,5.0,1.0,5.0,4.0,3.0,4.0,1.0,42.0,Estádio
5332,3.0,5.0,5.0,3.0,2.0,4.0,1.0,31.0,Shopping
5333,1.0,0.0,0.0,0.0,4.0,4.0,0.0,27.0,Shopping
5334,4.0,0.0,0.0,0.0,3.0,1.0,1.0,25.0,Parque
5335,4.0,1.0,2.0,0.0,3.0,2.0,1.0,16.0,Estádio
5336,3.0,4.0,0.0,2.0,1.0,3.0,1.0,19.0,Estádio
5337,6.0,1.0,0.0,0.0,0.0,0.0,1.0,42.0,Estádio
5338,2.0,5.0,1.0,2.0,0.0,0.0,1.0,46.0,Parque
5339,2.0,1.0,6.0,4.0,2.0,3.0,1.0,34.0,Estádio
5340,4.0,3.0,2.0,3.0,1.0,3.0,0.0,47.0,Museu
5341,0.0,4.0,5.0,1.0,0.0,2.0,0.0,38.0,Jogos
5342,4.0,1.0,2.0,2.0,2.0,5.0,0.0,47.0,Museu
5343,3.0,2.0,1.0,2.0,3.0,5.0,0.0,39.0,Parque
5344,6.0,1.0,7.0,0.0,2.0,3.0,1.0,27.0,Shopping
5345,3.0,5.0,2.0,1.0,0.0,1.0,0.0,34.0,Museu
5346,4.0,2.0,2.0,0.0,2.0,0.0,0.0,47.0,Bar
5347,4.0,5.0,0.0,1.0,1.0,2.0,0.0,44.0,Bar
5348,3.0,2.0,2.0,3.0,2.0,5.0,0.0,25.0,Cinema
5349,1.0,4.0,0.0,1.0,4.0,2.0,0.0,28.0,Parque
5350,2.0,1.0,6.0,4.0,4.0,4.0,1.0,30.0,Show
5351,0.0,4.0,0.0,0.0,1.0,4.0,0.0,16.0,Parque
5352,2.0,5.0,7.0,1.0,0.0,4.0,0.0,59.0,Shopping
5353,3.0,5.0,4.0,2.0,2.0,5.0,0.0,57.0,Shopping
5354,1.0,1.0,1.0,4.0,2.0,0.0,1.0,31.0,Cinema
5355,6.0,2.0,7.0,1.0,2.0,5.0,1.0,56.0,Bar
5356,2.0,1.0,7.0,1.0,2.0,3.0,0.0,40.0,Bar
5357,5.0,3.0,1.0,0.0,1.0,5.0,0.0,17.0,Parque
5358,5.0,0.0,0.0,0.0,1.0,4.0,1.0,24.0,Parque
5359,1.0,2.0,2.0,1.0,0.0,1.0,1.0,58.0,Shopping
5360,1.0,2.0,5.0,2.0,4.0,2.0,0.0,34.0,Shopping
5361,0.0,3.0,5.0,3.0,1.0,4.0,0.0,20.0,Museu
5362,5.0,5.0,2.0,4.0,1.0,0.0,0.0,35.0,Shopping
5363,6.0,5.0,5.0,0.0,4.0,4.0,1.0,23.0,Parque
5364,4.0,5.0,6.0,2.0,0.0,5.0,0.0,30.0,Shopping
5365,3.0,1.0,1.0,4.0,4.0,1.0,1.0,19.0,Estádio
5366,6.0,4.0,4.0,3.0,0.0,1.0,0.0,38.0,Bar
5367,1.0,2.0,6.0,2.0,0.0,0.0,0.0,15.0,Shopping
5368,2.0,2.0,1.0,2.0,3.0,3.0,0.0,27.0,Parque
5369,1.0,0.0,0.0,3.0,2.0,1.0,0.0,24.0,Shopping
5370,6.0,0.0,1.0,0.0,4.0,5.0,0.0,41.0,Cinema
5371,0.0,4.0,7.0,0.0,1.0,1.0,0.0,59.0,Shopping
5372,3.0,2.0,4.0,4.0,2.0,1.0,1.0,33.0,Shopping
5373,5.0,0.0,5.0,3.0,2.0,1.0,1.0,25.0,Shopping
5374,6.0,5.0,7.0,2.0,4.0,5.0,0.0,26.0,Cinema
5375,2.0,1.0,0.0,3.0,1.0,1.0,0.0,28.0,Museu
5376,1.0,1.0,6.0,3.0,0.0,4.0,0.0,42.0,Jogos
5377,3.0,0.0,2.0,4.0,1.0,5.0,1.0,39.0,Cinema
5378,4.0,2.0,1.0,3.0,4.0,0.0,1.0,29.0,Shopping
5379,0.0,4.0,6.0,2.0,4.0,5.0,0.0,44.0,Bar
5380,0.0,1.0,2.0,0.0,0.0,1.0,1.0,44.0,Bar
5381,4.0,3.0,3.0,3.0,2.0,3.0,0.0,40.0,Jogos
5382,2.0,1.0,7.0,0.0,2.0,5.0,1.0,43.0,Parque
5383,0.0,1.0,6.0,3.0,1.0,3.0,0.0,45.0,Estádio
5384,5.0,4.0,6.0,0.0,2.0,3.0,1.0,41.0,Biblioteca
5385,0.0,2.0,3.0,4.0,4.0,5.0,0.0,48.0,Museu
5386,6.0,5.0,4.0,0.0,2.0,5.0,0.0,28.0,Bar
5387,2.0,3.0,3.0,3.0,3.0,2.0,1.0,51.0,Shopping
5388,1.0,0.0,6.0,2.0,3.0,2.0,1.0,53.0,Shopping
5389,6.0,4.0,4.0,0.0,0.0,0.0,0.0,19.0,Cinema
5390,1.0,2.0,2.0,4.0,4.0,0.0,1.0,36.0,Parque
5391,1.0,3.0,3.0,1.0,3.0,5.0,1.0,45.0,Cinema
5392,2.0,0.0,6.0,3.0,3.0,0.0,1.0,53.0,Shopping
5393,1.0,4.0,3.0,2.0,0.0,3.0,1.0,18.0,Bar
5394,6.0,3.0,5.0,3.0,4.0,2.0,0.0,53.0,Museu
5395,6.0,4.0,6.0,4.0,4.0,2.0,1.0,46.0,Shopping
5396,3.0,5.0,4.0,1.0,2.0,1.0,1.0,51.0,Parque
5397,4.0,0.0,5.0,4.0,3.0,4.0,1.0,45.0,Parque
5398,0.0,3.0,7.0,3.0,0.0,5.0,1.0,15.0,Bar
5399,2.0,5.0,7.0,1.0,3.0,1.0,0.0,60.0,Shopping
5400,0.0,5.0,7.0,1.0,3.0,0.0,0.0,45.0,Bar
5401,5.0,3.0,2.0,1.0,0.0,3.0,0.0,43.0,Estádio
5402,4.0,1.0,7.0,2.0,2.0,1.0,1.0,15.0,Estádio
5403,6.0,1.0,1.0,3.0,3.0,2.0,0.0,21.0,Cinema
5404,2.0,5.0,0.0,1.0,0.0,5.0,0.0,60.0,Shopping
5405,4.0,1.0,4.0,2.0,4.0,0.0,1.0,56.0,Shopping
5406,1.0,5.0,2.0,4.0,3.0,2.0,1.0,26.0,Shopping
5407,4.0,4.0,6.0,4.0,4.0,1.0,1.0,44.0,Shopping
5408,3.0,4.0,4.0,2.0,4.0,0.0,0.0,23.0,Show
5409,2.0,0.0,5.0,1.0,4.0,2.0,0.0,34.0,Shopping
5410,3.0,1.0,5.0,4.0,1.0,4.0,0.0,25.0,Show
5411,5.0,1.0,0.0,3.0,0.0,3.0,0.0,20.0,Cinema
5412,1.0,4.0,5.0,3.0,3.0,3.0,1.0,27.0,Parque
5413,6.0,5.0,1.0,2.0,2.0,4.0,0.0,21.0,Biblioteca
5414,4.0,0.0,7.0,2.0,2.0,5.0,1.0,21.0,Biblioteca
5415,5.0,1.0,6.0,3.0,2.0,5.0,0.0,17.0,Museu
5416,5.0,0.0,1.0,4.0,3.0,5.0,0.0,60.0,Shopping
5417,6.0,3.0,7.0,1.0,3.0,2.0,1.0,39.0,Parque
5418,5.0,2.0,5.0,0.0,0.0,5.0,0.0,56.0,Museu
5419,3.0,1.0,4.0,1.0,2.0,2.0,0.0,30.0,Bar
5420,6.0,3.0,6.0,4.0,0.0,0.0,1.0,40.0,Parque
5421,3.0,3.0,6.0,4.0,1.0,2.0,1.0,19.0,Estádio
5422,5.0,0.0,7.0,2.0,3.0,2.0,0.0,30.0,Bar
5423,3.0,2.0,5.0,3.0,2.0,5.0,1.0,15.0,Estádio
5424,6.0,1.0,2.0,4.0,4.0,1.0,1.0,17.0,Estádio
5425,6.0,5.0,1.0,4.0,4.0,3.0,1.0,35.0,Shopping
5426,2.0,3.0,7.0,3.0,3.0,3.0,0.0,56.0,Museu
5427,5.0,3.0,6.0,2.0,4.0,2.0,0.0,42.0,Bar
5428,4.0,2.0,5.0,2.0,3.0,1.0,0.0,58.0,Shopping
5429,5.0,3.0,7.0,3.0,3.0,5.0,0.0,34.0,Museu
5430,1.0,4.0,2.0,4.0,4.0,1.0,1.0,18.0,Shopping
5431,6.0,1.0,3.0,1.0,4.0,2.0,0.0,33.0,Shopping
5432,2.0,0.0,7.0,1.0,2.0,4.0,1.0,50.0,Parque
5433,4.0,0.0,7.0,3.0,2.0,3.0,0.0,58.0,Shopping
5434,5.0,5.0,1.0,3.0,0.0,5.0,0.0,39.0,Bar
5435,0.0,5.0,7.0,3.0,2.0,2.0,0.0,31.0,Shopping
5436,4.0,4.0,5.0,2.0,4.0,3.0,1.0,21.0,Parque
5437,2.0,1.0,1.0,0.0,2.0,0.0,0.0,40.0,Bar
5438,4.0,1.0,1.0,0.0,2.0,1.0,0.0,15.0,Cinema
5439,3.0,4.0,4.0,3.0,1.0,3.0,1.0,34.0,Shopping
5440,4.0,5.0,1.0,0.0,2.0,4.0,1.0,60.0,Shopping
5441,5.0,2.0,3.0,2.0,3.0,5.0,1.0,59.0,Estádio
5442,1.0,2.0,6.0,2.0,1.0,5.0,1.0,37.0,Shopping
5443,3.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,Shopping
5444,6.0,0.0,0.0,2.0,0.0,4.0,1.0,57.0,Shopping
5445,3.0,0.0,0.0,3.0,3.0,3.0,1.0,41.0,Shopping
5446,4.0,5.0,4.0,2.0,0.0,1.0,1.0,43.0,Estádio
5447,5.0,3.0,4.0,1.0,4.0,3.0,0.0,50.0,Museu
5448,3.0,4.0,0.0,3.0,1.0,4.0,0.0,57.0,Shopping
5449,2.0,2.0,0.0,0.0,3.0,4.0,1.0,29.0,Shopping
5450,3.0,3.0,4.0,1.0,3.0,2.0,0.0,57.0,Shopping
5451,3.0,4.0,0.0,3.0,0.0,5.0,0.0,26.0,Jogos
5452,3.0,0.0,2.0,1.0,2.0,5.0,0.0,29.0,Shopping
5453,4.0,4.0,4.0,2.0,3.0,2.0,1.0,50.0,Estádio
5454,6.0,5.0,7.0,1.0,3.0,1.0,0.0,56.0,Cinema
5455,4.0,3.0,3.0,4.0,4.0,5.0,0.0,30.0,Bar
5456,6.0,5.0,3.0,1.0,0.0,0.0,0.0,52.0,Bar
5457,1.0,1.0,4.0,3.0,2.0,3.0,1.0,21.0,Shopping
5458,6.0,0.0,1.0,1.0,3.0,5.0,0.0,60.0,Shopping
5459,0.0,2.0,2.0,1.0,0.0,4.0,1.0,28.0,Cinema
5460,4.0,0.0,1.0,4.0,0.0,0.0,0.0,56.0,Cinema
5461,1.0,2.0,5.0,1.0,4.0,4.0,0.0,22.0,Shopping
5462,0.0,0.0,4.0,2.0,4.0,5.0,1.0,33.0,Biblioteca
5463,5.0,5.0,6.0,0.0,2.0,2.0,1.0,55.0,Biblioteca
5464,6.0,0.0,0.0,1.0,1.0,0.0,1.0,27.0,Parque
5465,1.0,2.0,6.0,0.0,4.0,4.0,1.0,37.0,Cinema
5466,3.0,0.0,1.0,1.0,1.0,0.0,1.0,59.0,Shopping
5467,0.0,0.0,2.0,3.0,0.0,4.0,0.0,58.0,Shopping
5468,5.0,1.0,3.0,0.0,1.0,1.0,0.0,33.0,Shopping
5469,5.0,1.0,0.0,2.0,4.0,3.0,0.0,43.0,Estádio
5470,6.0,2.0,2.0,0.0,2.0,4.0,1.0,43.0,Parque
5471,2.0,3.0,1.0,4.0,3.0,2.0,1.0,37.0,Parque
5472,0.0,3.0,4.0,1.0,0.0,0.0,0.0,17.0,Biblioteca
5473,6.0,2.0,4.0,3.0,0.0,5.0,0.0,44.0,Bar
5474,4.0,2.0,3.0,2.0,1.0,3.0,1.0,54.0,Parque
5475,5.0,2.0,6.0,0.0,4.0,2.0,1.0,16.0,Estádio
5476,6.0,0.0,1.0,1.0,0.0,5.0,1.0,37.0,Cinema
5477,0.0,1.0,0.0,3.0,1.0,1.0,0.0,52.0,Bar
5478,5.0,5.0,4.0,3.0,2.0,1.0,1.0,58.0,Shopping
5479,5.0,4.0,7.0,3.0,2.0,4.0,0.0,30.0,Museu
5480,6.0,3.0,7.0,4.0,1.0,1.0,0.0,21.0,Museu
5481,6.0,3.0,2.0,0.0,0.0,5.0,0.0,58.0,Shopping
5482,1.0,1.0,6.0,2.0,3.0,2.0,1.0,60.0,Shopping
5483,0.0,2.0,1.0,0.0,1.0,1.0,0.0,57.0,Shopping
5484,4.0,2.0,6.0,4.0,4.0,4.0,0.0,25.0,Cinema
5485,3.0,1.0,4.0,4.0,4.0,1.0,1.0,19.0,Estádio
5486,1.0,1.0,3.0,2.0,1.0,4.0,0.0,36.0,Museu
5487,2.0,4.0,5.0,1.0,2.0,3.0,0.0,48.0,Museu
5488,1.0,1.0,3.0,0.0,1.0,3.0,1.0,57.0,Shopping
5489,1.0,5.0,2.0,3.0,1.0,3.0,1.0,41.0,Shopping
5490,0.0,3.0,6.0,4.0,1.0,0.0,1.0,59.0,Shopping
5491,1.0,1.0,5.0,3.0,4.0,4.0,1.0,58.0,Shopping
5492,4.0,3.0,0.0,4.0,4.0,5.0,1.0,59.0,Estádio
5493,2.0,1.0,1.0,3.0,1.0,5.0,0.0,58.0,Shopping
5494,5.0,3.0,0.0,4.0,2.0,2.0,1.0,57.0,Shopping
5495,6.0,5.0,5.0,0.0,3.0,3.0,1.0,30.0,Shopping
5496,5.0,4.0,1.0,2.0,3.0,4.0,0.0,55.0,Museu
5497,4.0,1.0,2.0,0.0,3.0,5.0,0.0,52.0,Museu
5498,5.0,3.0,6.0,4.0,1.0,1.0,1.0,33.0,Shopping
5499,2.0,5.0,2.0,3.0,4.0,0.0,1.0,28.0,Show
5500,4.0,4.0,1.0,2.0,1.0,2.0,0.0,26.0,Cinema
5501,4.0,0.0,3.0,1.0,0.0,4.0,0.0,39.0,Cinema
5502,1.0,5.0,4.0,3.0,4.0,1.0,1.0,21.0,Shopping
5503,2.0,4.0,2.0,0.0,0.0,0.0,1.0,26.0,Shopping
5504,4.0,5.0,4.0,0.0,0.0,1.0,0.0,45.0,Bar
5505,0.0,5.0,5.0,1.0,2.0,1.0,0.0,21.0,Museu
5506,2.0,2.0,6.0,0.0,1.0,2.0,0.0,26.0,Museu
5507,2.0,2.0,6.0,0.0,3.0,1.0,1.0,42.0,Shopping
5508,1.0,4.0,7.0,0.0,3.0,4.0,1.0,60.0,Shopping
5509,1.0,2.0,4.0,1.0,2.0,0.0,1.0,51.0,Shopping
5510,1.0,3.0,1.0,1.0,3.0,0.0,1.0,38.0,Cinema
5511,1.0,2.0,7.0,2.0,1.0,4.0,0.0,46.0,Shopping
5512,1.0,0.0,0.0,0.0,3.0,4.0,0.0,37.0,Estádio
5513,2.0,5.0,5.0,0.0,2.0,0.0,1.0,51.0,Parque
5514,3.0,2.0,4.0,2.0,2.0,0.0,1.0,27.0,Parque
5515,4.0,0.0,6.0,2.0,4.0,1.0,0.0,48.0,Cinema
5516,6.0,4.0,5.0,2.0,4.0,0.0,1.0,35.0,Shopping
5517,6.0,1.0,2.0,2.0,1.0,3.0,1.0,18.0,Estádio
5518,6.0,2.0,0.0,3.0,0.0,4.0,1.0,20.0,Estádio
5519,2.0,1.0,6.0,2.0,1.0,3.0,0.0,29.0,Museu
5520,2.0,4.0,1.0,1.0,1.0,0.0,0.0,60.0,Shopping
5521,2.0,3.0,3.0,3.0,3.0,0.0,0.0,20.0,Shopping
5522,6.0,3.0,4.0,3.0,4.0,3.0,0.0,56.0,Museu
5523,6.0,3.0,0.0,2.0,2.0,2.0,0.0,36.0,Parque
5524,2.0,2.0,0.0,1.0,3.0,2.0,0.0,60.0,Shopping
5525,5.0,5.0,0.0,2.0,1.0,0.0,0.0,51.0,Bar
5526,5.0,1.0,0.0,3.0,4.0,2.0,0.0,37.0,Bar
5527,3.0,1.0,0.0,4.0,3.0,1.0,0.0,22.0,Cinema
5528,5.0,4.0,2.0,2.0,1.0,2.0,1.0,47.0,Museu
5529,3.0,0.0,0.0,1.0,3.0,4.0,1.0,51.0,Biblioteca
5530,0.0,3.0,4.0,4.0,3.0,2.0,0.0,42.0,Cinema
5531,5.0,4.0,5.0,1.0,4.0,1.0,1.0,59.0,Shopping
5532,5.0,0.0,3.0,3.0,4.0,2.0,0.0,26.0,Shopping
5533,5.0,4.0,2.0,0.0,3.0,2.0,0.0,48.0,Museu
5534,3.0,3.0,3.0,0.0,2.0,0.0,0.0,30.0,Shopping
5535,2.0,1.0,2.0,1.0,1.0,2.0,0.0,59.0,Shopping
5536,4.0,5.0,2.0,2.0,2.0,3.0,1.0,24.0,Bar
5537,4.0,3.0,7.0,3.0,1.0,5.0,1.0,27.0,Show
5538,1.0,5.0,2.0,4.0,3.0,2.0,1.0,43.0,Bar
5539,5.0,3.0,5.0,2.0,4.0,5.0,0.0,30.0,Museu
5540,1.0,4.0,6.0,0.0,2.0,2.0,1.0,24.0,Estádio
5541,1.0,3.0,4.0,1.0,4.0,4.0,0.0,39.0,Jogos
5542,1.0,4.0,4.0,3.0,4.0,3.0,1.0,17.0,Shopping
5543,5.0,3.0,7.0,2.0,3.0,5.0,1.0,22.0,Shopping
5544,1.0,3.0,0.0,4.0,1.0,0.0,1.0,35.0,Cinema
5545,0.0,1.0,5.0,3.0,4.0,3.0,1.0,29.0,Cinema
5546,5.0,4.0,4.0,1.0,2.0,3.0,1.0,57.0,Shopping
5547,0.0,1.0,4.0,2.0,3.0,4.0,0.0,28.0,Bar
5548,6.0,5.0,3.0,4.0,1.0,4.0,1.0,40.0,Cinema
5549,0.0,0.0,7.0,1.0,1.0,1.0,1.0,29.0,Shopping
5550,3.0,0.0,7.0,0.0,1.0,5.0,1.0,49.0,Shopping
5551,5.0,5.0,0.0,4.0,2.0,5.0,0.0,38.0,Parque
5552,5.0,3.0,3.0,4.0,4.0,4.0,0.0,31.0,Bar
5553,4.0,2.0,0.0,2.0,3.0,5.0,1.0,17.0,Estádio
5554,5.0,1.0,4.0,3.0,1.0,5.0,0.0,24.0,Cinema
5555,4.0,1.0,2.0,2.0,2.0,5.0,1.0,25.0,Shopping
5556,1.0,3.0,7.0,0.0,0.0,4.0,0.0,20.0,Museu
5557,3.0,4.0,1.0,1.0,4.0,3.0,0.0,56.0,Museu
5558,3.0,4.0,5.0,4.0,0.0,1.0,1.0,16.0,Estádio
5559,4.0,0.0,3.0,4.0,2.0,3.0,1.0,60.0,Shopping
5560,6.0,0.0,1.0,0.0,2.0,1.0,0.0,51.0,Bar
5561,6.0,5.0,1.0,3.0,0.0,3.0,1.0,26.0,Shopping
5562,4.0,2.0,1.0,0.0,3.0,0.0,0.0,33.0,Bar
5563,3.0,1.0,2.0,3.0,2.0,5.0,0.0,37.0,Parque
5564,0.0,5.0,5.0,2.0,3.0,2.0,0.0,29.0,Museu
5565,5.0,5.0,6.0,1.0,0.0,3.0,1.0,35.0,Estádio
5566,5.0,0.0,5.0,2.0,0.0,3.0,0.0,22.0,Museu
5567,2.0,0.0,5.0,3.0,2.0,2.0,0.0,28.0,Museu
5568,5.0,3.0,3.0,1.0,4.0,5.0,1.0,37.0,Parque
5569,6.0,5.0,3.0,3.0,1.0,2.0,1.0,20.0,Estádio
5570,6.0,3.0,4.0,3.0,1.0,0.0,0.0,29.0,Museu
5571,2.0,5.0,3.0,1.0,0.0,1.0,0.0,34.0,Museu
5572,2.0,2.0,7.0,0.0,0.0,1.0,0.0,38.0,Bar
5573,3.0,0.0,3.0,3.0,3.0,1.0,1.0,51.0,Shopping
5574,6.0,1.0,1.0,4.0,1.0,5.0,0.0,29.0,Biblioteca
5575,0.0,5.0,5.0,3.0,1.0,0.0,1.0,33.0,Shopping
5576,3.0,4.0,3.0,1.0,3.0,1.0,1.0,20.0,Estádio
5577,6.0,1.0,3.0,3.0,0.0,0.0,0.0,26.0,Cinema
5578,0.0,4.0,3.0,0.0,0.0,5.0,1.0,51.0,Parque
5579,3.0,5.0,5.0,4.0,4.0,5.0,0.0,26.0,Show
5580,4.0,0.0,4.0,4.0,1.0,0.0,0.0,39.0,Jogos
